case_id,root,initial_phase,world,mechanics,participation,support,triggers,predicate_pass,qlp_events,source_fires,physical_work,drive_deliveries,modulatory_deliveries,local_updates,qlp_work,final_tick,pressure_phase,trace_hash,body_hash,live,quiescent
47,2500000,6,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1030,0,f15669fda704f4299e3d84ff0eb70e54fa6b23397ff51883c940fcfd2db47969,aff95ba9c7913bf17b5c40a86e6ca13e7e595d5f5cbf3e0a7f93d27a22a83833,1,1
47,2500000,6,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1030,0,f15669fda704f4299e3d84ff0eb70e54fa6b23397ff51883c940fcfd2db47969,aff95ba9c7913bf17b5c40a86e6ca13e7e595d5f5cbf3e0a7f93d27a22a83833,1,1
48,2500000,7,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1031,1,efb9282cbf640b0ef72d5d7932bba2e40759465e75c2032ea12ef6145f1ebd99,aff95ba9c7913bf17b5c40a86e6ca13e7e595d5f5cbf3e0a7f93d27a22a83833,1,1
48,2500000,7,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1031,1,efb9282cbf640b0ef72d5d7932bba2e40759465e75c2032ea12ef6145f1ebd99,aff95ba9c7913bf17b5c40a86e6ca13e7e595d5f5cbf3e0a7f93d27a22a83833,1,1
49,2500000,8,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1032,2,e18b6376e8fe0eb84e681f2010cb995a65d4d9932f9be981ad6b0112041bc163,aff95ba9c7913bf17b5c40a86e6ca13e7e595d5f5cbf3e0a7f93d27a22a83833,1,1
49,2500000,8,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1032,2,e18b6376e8fe0eb84e681f2010cb995a65d4d9932f9be981ad6b0112041bc163,aff95ba9c7913bf17b5c40a86e6ca13e7e595d5f5cbf3e0a7f93d27a22a83833,1,1
50,2500000,9,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1033,3,c516f296f8fd55a6d3f35b79e3a1c5769e2e772746956b1a62460fd7507d7f1c,aff95ba9c7913bf17b5c40a86e6ca13e7e595d5f5cbf3e0a7f93d27a22a83833,1,1
50,2500000,9,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1033,3,c516f296f8fd55a6d3f35b79e3a1c5769e2e772746956b1a62460fd7507d7f1c,aff95ba9c7913bf17b5c40a86e6ca13e7e595d5f5cbf3e0a7f93d27a22a83833,1,1
51,2600000,0,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1024,4,5b1777986c3aa5f5b3733f524a05ea1a9c768b89c7790cc4dcfa665c98de2d5e,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
51,2600000,0,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1024,4,5b1777986c3aa5f5b3733f524a05ea1a9c768b89c7790cc4dcfa665c98de2d5e,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
52,2600000,1,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1025,5,d04899f6a2fc01a2bf95c96fdbdb85e91510deff1d77e129968002a9ef9b2109,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
52,2600000,1,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1025,5,d04899f6a2fc01a2bf95c96fdbdb85e91510deff1d77e129968002a9ef9b2109,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
53,2600000,2,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1026,6,4e1150ee7911730ef5eb0e219b8d233ee098992a00923032e95e1c469950100c,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
53,2600000,2,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1026,6,4e1150ee7911730ef5eb0e219b8d233ee098992a00923032e95e1c469950100c,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
54,2600000,3,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1027,7,fbe2407943956212a213bbf730d0dfcafc148c29edf57a98724c8e7d8da14fe6,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
54,2600000,3,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1027,7,fbe2407943956212a213bbf730d0dfcafc148c29edf57a98724c8e7d8da14fe6,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
55,2600000,4,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1028,8,aa9b59633266dd8bdff4ecf84838fe88eee20ea843980e599dd5ac90f04b8503,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
55,2600000,4,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1028,8,aa9b59633266dd8bdff4ecf84838fe88eee20ea843980e599dd5ac90f04b8503,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
56,2600000,5,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1029,9,b76a2c80a77d30450070d571f07a3ac9bcbec43041f83ee1695a889d7acc3950,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
56,2600000,5,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1029,9,b76a2c80a77d30450070d571f07a3ac9bcbec43041f83ee1695a889d7acc3950,8a595143a0c76f91265d7fccaa582266cb081a81e9162408455a5cb001a9d072,1,1
57,2600000,6,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1030,0,f15669fda704f4299e3d84ff0eb70e54fa6b23397ff51883c940fcfd2db47969,7fc42a0a0550373f8087590eaa9d0120c7c6a15a0ea70f7baf6406f659940298,1,1
57,2600000,6,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1030,0,f15669fda704f4299e3d84ff0eb70e54fa6b23397ff51883c940fcfd2db47969,7fc42a0a0550373f8087590eaa9d0120c7c6a15a0ea70f7baf6406f659940298,1,1
58,2600000,7,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1031,1,efb9282cbf640b0ef72d5d7932bba2e40759465e75c2032ea12ef6145f1ebd99,7fc42a0a0550373f8087590eaa9d0120c7c6a15a0ea70f7baf6406f659940298,1,1
58,2600000,7,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1031,1,efb9282cbf640b0ef72d5d7932bba2e40759465e75c2032ea12ef6145f1ebd99,7fc42a0a0550373f8087590eaa9d0120c7c6a15a0ea70f7baf6406f659940298,1,1
59,2600000,8,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1032,2,e18b6376e8fe0eb84e681f2010cb995a65d4d9932f9be981ad6b0112041bc163,7fc42a0a0550373f8087590eaa9d0120c7c6a15a0ea70f7baf6406f659940298,1,1
59,2600000,8,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1032,2,e18b6376e8fe0eb84e681f2010cb995a65d4d9932f9be981ad6b0112041bc163,7fc42a0a0550373f8087590eaa9d0120c7c6a15a0ea70f7baf6406f659940298,1,1
60,2600000,9,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1033,3,c516f296f8fd55a6d3f35b79e3a1c5769e2e772746956b1a62460fd7507d7f1c,7fc42a0a0550373f8087590eaa9d0120c7c6a15a0ea70f7baf6406f659940298,1,1
60,2600000,9,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1033,3,c516f296f8fd55a6d3f35b79e3a1c5769e2e772746956b1a62460fd7507d7f1c,7fc42a0a0550373f8087590eaa9d0120c7c6a15a0ea70f7baf6406f659940298,1,1
61,2500000,0,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,1,1,419951bca330e2dcad65b64067ef56ed6ad06d9a374ce95c624d8c593434f3a9,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
61,2500000,0,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,1,1,419951bca330e2dcad65b64067ef56ed6ad06d9a374ce95c624d8c593434f3a9,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
62,2500000,1,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,2,2,41c51b1faffad88f2fef6a0b76ce99317ac1c073c9b81b5c0b9e2a0334c4fcf5,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
62,2500000,1,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,2,2,41c51b1faffad88f2fef6a0b76ce99317ac1c073c9b81b5c0b9e2a0334c4fcf5,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
63,2500000,2,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,3,3,ca26f812cc1268034e930de315f2dd94d2f5481e9ba2aae72fa2ac5f021e532d,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
63,2500000,2,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,3,3,ca26f812cc1268034e930de315f2dd94d2f5481e9ba2aae72fa2ac5f021e532d,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
64,2500000,3,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,4,4,bbd0f1004d25fc1f16861e1f2957fe8bd868e1308b0fa76e2024e5c6df6349e1,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
64,2500000,3,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,4,4,bbd0f1004d25fc1f16861e1f2957fe8bd868e1308b0fa76e2024e5c6df6349e1,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
65,2500000,4,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,5,5,46bb4c4025229dd90687869eacc209177c0a1c3b7859b3de84ae68b2e567d9f0,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
65,2500000,4,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,5,5,46bb4c4025229dd90687869eacc209177c0a1c3b7859b3de84ae68b2e567d9f0,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
66,2500000,5,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,6,6,c8279e826ceb367c192b27f5b28e4893ed519764b00dcc373cd7a3671a3f1bc0,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
66,2500000,5,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,6,6,c8279e826ceb367c192b27f5b28e4893ed519764b00dcc373cd7a3671a3f1bc0,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
67,2500000,6,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,7,7,04e15b090cebafae5a4fdcf8c2a5b6ddbbea5db8656e958e0cba41ef4ca026e7,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
67,2500000,6,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,7,7,04e15b090cebafae5a4fdcf8c2a5b6ddbbea5db8656e958e0cba41ef4ca026e7,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
68,2500000,7,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,8,8,a3be2ef3e1452216ce8e7c7c357a8eaf797bc664714cbf2c79a02b88ef815bef,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
68,2500000,7,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,8,8,a3be2ef3e1452216ce8e7c7c357a8eaf797bc664714cbf2c79a02b88ef815bef,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
69,2500000,8,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,9,9,f3cbe6488359d557f464485fb02684e25c8b7bd68eba04ee78cbf781fb297c32,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
69,2500000,8,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,9,9,f3cbe6488359d557f464485fb02684e25c8b7bd68eba04ee78cbf781fb297c32,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
70,2500000,9,wrong_path,reference,0|0|0,0|0|0,qualified,1,0,5,8,7,1,0,0,10,0,df82183be0249910018bf2de3b744c1834abd1ca555a2ddd8c7950cca005f80c,20062f58e3535ba843ec84ebbf07d2c30c0ab7a3df912752edc4e48353476d58,1,1
70,2500000,9,wrong_path,production,0|0|0,0|0|0,qualified,1,0,5,8,7,1,0,0,10,0,df82183be0249910018bf2de3b744c1834abd1ca555a2ddd8c7950cca005f80c,20062f58e3535ba843ec84ebbf07d2c30c0ab7a3df912752edc4e48353476d58,1,1
71,2600000,0,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,1,1,419951bca330e2dcad65b64067ef56ed6ad06d9a374ce95c624d8c593434f3a9,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
71,2600000,0,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,1,1,419951bca330e2dcad65b64067ef56ed6ad06d9a374ce95c624d8c593434f3a9,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
72,2600000,1,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,2,2,41c51b1faffad88f2fef6a0b76ce99317ac1c073c9b81b5c0b9e2a0334c4fcf5,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
72,2600000,1,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,2,2,41c51b1faffad88f2fef6a0b76ce99317ac1c073c9b81b5c0b9e2a0334c4fcf5,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
73,2600000,2,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,3,3,ca26f812cc1268034e930de315f2dd94d2f5481e9ba2aae72fa2ac5f021e532d,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
73,2600000,2,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,3,3,ca26f812cc1268034e930de315f2dd94d2f5481e9ba2aae72fa2ac5f021e532d,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
74,2600000,3,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,4,4,bbd0f1004d25fc1f16861e1f2957fe8bd868e1308b0fa76e2024e5c6df6349e1,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
74,2600000,3,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,4,4,bbd0f1004d25fc1f16861e1f2957fe8bd868e1308b0fa76e2024e5c6df6349e1,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
75,2600000,4,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,5,5,46bb4c4025229dd90687869eacc209177c0a1c3b7859b3de84ae68b2e567d9f0,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
75,2600000,4,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,5,5,46bb4c4025229dd90687869eacc209177c0a1c3b7859b3de84ae68b2e567d9f0,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
76,2600000,5,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,6,6,c8279e826ceb367c192b27f5b28e4893ed519764b00dcc373cd7a3671a3f1bc0,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
76,2600000,5,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,6,6,c8279e826ceb367c192b27f5b28e4893ed519764b00dcc373cd7a3671a3f1bc0,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
77,2600000,6,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,7,7,04e15b090cebafae5a4fdcf8c2a5b6ddbbea5db8656e958e0cba41ef4ca026e7,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
77,2600000,6,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,7,7,04e15b090cebafae5a4fdcf8c2a5b6ddbbea5db8656e958e0cba41ef4ca026e7,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
78,2600000,7,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,8,8,a3be2ef3e1452216ce8e7c7c357a8eaf797bc664714cbf2c79a02b88ef815bef,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
78,2600000,7,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,8,8,a3be2ef3e1452216ce8e7c7c357a8eaf797bc664714cbf2c79a02b88ef815bef,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
79,2600000,8,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,9,9,f3cbe6488359d557f464485fb02684e25c8b7bd68eba04ee78cbf781fb297c32,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
79,2600000,8,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,9,9,f3cbe6488359d557f464485fb02684e25c8b7bd68eba04ee78cbf781fb297c32,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
80,2600000,9,wrong_path,reference,0|0|0,0|0|0,qualified,1,0,5,8,7,1,0,0,10,0,df82183be0249910018bf2de3b744c1834abd1ca555a2ddd8c7950cca005f80c,7e65589d0b8cd0bc474a08b1a385ec83f962e739ae714885e13423d3e8bb654d,1,1
80,2600000,9,wrong_path,production,0|0|0,0|0|0,qualified,1,0,5,8,7,1,0,0,10,0,df82183be0249910018bf2de3b744c1834abd1ca555a2ddd8c7950cca005f80c,7e65589d0b8cd0bc474a08b1a385ec83f962e739ae714885e13423d3e8bb654d,1,1
81,2500000,0,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,1,1,a9fa1d139608e78f9a43c8456077f60036375d4525feac80bc688b354ad837b6,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
81,2500000,0,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,1,1,a9fa1d139608e78f9a43c8456077f60036375d4525feac80bc688b354ad837b6,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
82,2500000,1,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,2,2,4aa4f7ac973091d6dfb5d9bdcf2bd86304f087223ce11f848ef4611b89912df9,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
82,2500000,1,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,2,2,4aa4f7ac973091d6dfb5d9bdcf2bd86304f087223ce11f848ef4611b89912df9,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
83,2500000,2,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,3,3,482bd462b73d46e069e27b6c34db3797b5a301b690053a3c79dd65492d3049d4,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
83,2500000,2,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,3,3,482bd462b73d46e069e27b6c34db3797b5a301b690053a3c79dd65492d3049d4,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
84,2500000,3,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,4,4,5b061969dad3b30559303d94ac6996b7db1a7cb1d3b7de1a9cd6cbee6d195999,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
84,2500000,3,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,4,4,5b061969dad3b30559303d94ac6996b7db1a7cb1d3b7de1a9cd6cbee6d195999,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
85,2500000,4,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,5,5,5f2bf9b4e7e8e71b0fc28b33923980a4e56cc95e17d6e4e207062c6a5b79570d,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
85,2500000,4,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,5,5,5f2bf9b4e7e8e71b0fc28b33923980a4e56cc95e17d6e4e207062c6a5b79570d,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
86,2500000,5,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,6,6,8109f77405ce53f9e26b37fda3b67f9d8306444b8ba10dab917066aeacf6dbcc,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
86,2500000,5,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,6,6,8109f77405ce53f9e26b37fda3b67f9d8306444b8ba10dab917066aeacf6dbcc,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
87,2500000,6,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,7,7,55f00a1c804aa4fcd0ee46d7296b06e349d930c8e09d8510eb495011aef3bd16,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
87,2500000,6,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,7,7,55f00a1c804aa4fcd0ee46d7296b06e349d930c8e09d8510eb495011aef3bd16,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
88,2500000,7,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,8,8,7da34fcccb358fe6077f8ce1cf5323166126cb236fd5d58b6bdd89a124eae3dc,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
88,2500000,7,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,8,8,7da34fcccb358fe6077f8ce1cf5323166126cb236fd5d58b6bdd89a124eae3dc,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
89,2500000,8,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,9,9,edddbe71114b02645656c3943bc49d58f86932d049e51fcbbfda24d00e759d0d,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
89,2500000,8,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,9,9,edddbe71114b02645656c3943bc49d58f86932d049e51fcbbfda24d00e759d0d,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
90,2500000,9,unrelated_activity,reference,0|0|0,0|0|0,qualified,1,0,5,9,8,1,0,0,10,0,1e0e40bcf0d5e367bcc288e73185689358484405053f56e73a0ae0cbf8672ea5,00e0c2192b61003e0e9220eb7766562f5f0046c53b1e5e2d55db5a9a934d04b6,1,1
90,2500000,9,unrelated_activity,production,0|0|0,0|0|0,qualified,1,0,5,9,8,1,0,0,10,0,1e0e40bcf0d5e367bcc288e73185689358484405053f56e73a0ae0cbf8672ea5,00e0c2192b61003e0e9220eb7766562f5f0046c53b1e5e2d55db5a9a934d04b6,1,1
91,2600000,0,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,1,1,a9fa1d139608e78f9a43c8456077f60036375d4525feac80bc688b354ad837b6,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
91,2600000,0,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,1,1,a9fa1d139608e78f9a43c8456077f60036375d4525feac80bc688b354ad837b6,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
92,2600000,1,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,2,2,4aa4f7ac973091d6dfb5d9bdcf2bd86304f087223ce11f848ef4611b89912df9,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
92,2600000,1,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,2,2,4aa4f7ac973091d6dfb5d9bdcf2bd86304f087223ce11f848ef4611b89912df9,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
93,2600000,2,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,3,3,482bd462b73d46e069e27b6c34db3797b5a301b690053a3c79dd65492d3049d4,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
93,2600000,2,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,3,3,482bd462b73d46e069e27b6c34db3797b5a301b690053a3c79dd65492d3049d4,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
