case_id,root,initial_phase,world,mechanics,participation,support,triggers,predicate_pass,qlp_events,source_fires,physical_work,drive_deliveries,modulatory_deliveries,local_updates,qlp_work,final_tick,pressure_phase,trace_hash,body_hash,live,quiescent
48,2500000,7,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1031,1,3eb2ed4f99696683c678ba31acef4223c77690d2aa54d0042e980e8a862553b3,36077f7027b1146b0959273001a85447faa112c57dc0c1f1f6476f44214aeb4c,1,1
48,2500000,7,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1031,1,3eb2ed4f99696683c678ba31acef4223c77690d2aa54d0042e980e8a862553b3,36077f7027b1146b0959273001a85447faa112c57dc0c1f1f6476f44214aeb4c,1,1
49,2500000,8,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1032,2,18b7a09ec1ea65803199a40f2b9dccc544d93bd6a42280b8222f157e242bde92,36077f7027b1146b0959273001a85447faa112c57dc0c1f1f6476f44214aeb4c,1,1
49,2500000,8,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1032,2,18b7a09ec1ea65803199a40f2b9dccc544d93bd6a42280b8222f157e242bde92,36077f7027b1146b0959273001a85447faa112c57dc0c1f1f6476f44214aeb4c,1,1
50,2500000,9,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1033,3,1c9fd0c5ba48d282d9ae0af33384cdb3eff6ed329ba6e4a88e7ec04c8af17c36,36077f7027b1146b0959273001a85447faa112c57dc0c1f1f6476f44214aeb4c,1,1
50,2500000,9,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1033,3,1c9fd0c5ba48d282d9ae0af33384cdb3eff6ed329ba6e4a88e7ec04c8af17c36,36077f7027b1146b0959273001a85447faa112c57dc0c1f1f6476f44214aeb4c,1,1
51,2600000,0,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1024,4,4b62183dc68a25e3857dac87173b16cb05314b431dbadb818751e3342b0490ec,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
51,2600000,0,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1024,4,4b62183dc68a25e3857dac87173b16cb05314b431dbadb818751e3342b0490ec,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
52,2600000,1,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1025,5,63a657284a018fafd6a31b071fb5c81184060d84457fee844a68fd3378c748d2,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
52,2600000,1,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1025,5,63a657284a018fafd6a31b071fb5c81184060d84457fee844a68fd3378c748d2,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
53,2600000,2,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1026,6,0701d7baae2002d5073e514438cc6b4f7ebabbf7f2224ae2c965ed17fd8d63e2,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
53,2600000,2,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1026,6,0701d7baae2002d5073e514438cc6b4f7ebabbf7f2224ae2c965ed17fd8d63e2,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
54,2600000,3,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1027,7,80cee871364c024e172b309dbc0df8f38e59875c4fb9d0bd46521deadba90081,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
54,2600000,3,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1027,7,80cee871364c024e172b309dbc0df8f38e59875c4fb9d0bd46521deadba90081,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
55,2600000,4,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1028,8,02bca4b40b8c49e50951ab0b22858728d534539bba29349679b328adb6e20988,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
55,2600000,4,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1028,8,02bca4b40b8c49e50951ab0b22858728d534539bba29349679b328adb6e20988,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
56,2600000,5,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1029,9,16b1228180e547bc70be2102d0d21fbb9a08259de279fe72f2417dccca10368d,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
56,2600000,5,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1029,9,16b1228180e547bc70be2102d0d21fbb9a08259de279fe72f2417dccca10368d,3fcdbdab82927bc9f1494f2538c76017ad78cedfe810d3875efe24ae00adb30d,1,1
57,2600000,6,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1030,0,dc6672b9dc8524af6dd151687b92a31db98c9de0062803d259d0a864212ac972,7c5c694b8aaa2804f7f5befd15723fb9cba088d0fd6bcaa9a29fc613c5f8bd51,1,1
57,2600000,6,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1030,0,dc6672b9dc8524af6dd151687b92a31db98c9de0062803d259d0a864212ac972,7c5c694b8aaa2804f7f5befd15723fb9cba088d0fd6bcaa9a29fc613c5f8bd51,1,1
58,2600000,7,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1031,1,3eb2ed4f99696683c678ba31acef4223c77690d2aa54d0042e980e8a862553b3,7c5c694b8aaa2804f7f5befd15723fb9cba088d0fd6bcaa9a29fc613c5f8bd51,1,1
58,2600000,7,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1031,1,3eb2ed4f99696683c678ba31acef4223c77690d2aa54d0042e980e8a862553b3,7c5c694b8aaa2804f7f5befd15723fb9cba088d0fd6bcaa9a29fc613c5f8bd51,1,1
59,2600000,8,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1032,2,18b7a09ec1ea65803199a40f2b9dccc544d93bd6a42280b8222f157e242bde92,7c5c694b8aaa2804f7f5befd15723fb9cba088d0fd6bcaa9a29fc613c5f8bd51,1,1
59,2600000,8,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1032,2,18b7a09ec1ea65803199a40f2b9dccc544d93bd6a42280b8222f157e242bde92,7c5c694b8aaa2804f7f5befd15723fb9cba088d0fd6bcaa9a29fc613c5f8bd51,1,1
60,2600000,9,expired_participation,reference,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1033,3,1c9fd0c5ba48d282d9ae0af33384cdb3eff6ed329ba6e4a88e7ec04c8af17c36,7c5c694b8aaa2804f7f5befd15723fb9cba088d0fd6bcaa9a29fc613c5f8bd51,1,1
60,2600000,9,expired_participation,production,0|0,0|0,qualified,1,0,4,8,5,1,2,0,1033,3,1c9fd0c5ba48d282d9ae0af33384cdb3eff6ed329ba6e4a88e7ec04c8af17c36,7c5c694b8aaa2804f7f5befd15723fb9cba088d0fd6bcaa9a29fc613c5f8bd51,1,1
61,2500000,0,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,1,1,aa9c3cbb6602e7fb15ffbd5447aa585e80f83ed159702f9e90b744f95713449e,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
61,2500000,0,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,1,1,aa9c3cbb6602e7fb15ffbd5447aa585e80f83ed159702f9e90b744f95713449e,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
62,2500000,1,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,2,2,fe595472518e95eaf1d445fc0df3552fdc2bc06726dd0301878acc9b9d856691,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
62,2500000,1,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,2,2,fe595472518e95eaf1d445fc0df3552fdc2bc06726dd0301878acc9b9d856691,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
63,2500000,2,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,3,3,519a62a4c0a3596af4f52775a932e85d36009884b8a236b1481b8f6796ba6a0a,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
63,2500000,2,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,3,3,519a62a4c0a3596af4f52775a932e85d36009884b8a236b1481b8f6796ba6a0a,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
64,2500000,3,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,4,4,bb70bcb873d56ed5d2185f736bf7f4aa3874b25e258f1b605376d9c24d27eb09,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
64,2500000,3,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,4,4,bb70bcb873d56ed5d2185f736bf7f4aa3874b25e258f1b605376d9c24d27eb09,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
65,2500000,4,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,5,5,b63d636eb2bab9122de4befb0c73e05e925caf0cf243ff78b3c1a71dae1bf166,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
65,2500000,4,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,5,5,b63d636eb2bab9122de4befb0c73e05e925caf0cf243ff78b3c1a71dae1bf166,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
66,2500000,5,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,6,6,c1b3d75884cd2e06ff7815c3782843258de2ca2eb828ca850d1ae5b72c86da1d,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
66,2500000,5,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,6,6,c1b3d75884cd2e06ff7815c3782843258de2ca2eb828ca850d1ae5b72c86da1d,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
67,2500000,6,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,7,7,24191dc05ed6f979f3ba2bdec6137e163b80c42145694cf589f452b33ceefc55,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
67,2500000,6,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,7,7,24191dc05ed6f979f3ba2bdec6137e163b80c42145694cf589f452b33ceefc55,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
68,2500000,7,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,8,8,3f17c71b617b4955719ec58eb8fdbb19146258ca07f7e6e1ad5a9b464ffc5d0d,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
68,2500000,7,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,8,8,3f17c71b617b4955719ec58eb8fdbb19146258ca07f7e6e1ad5a9b464ffc5d0d,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
69,2500000,8,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,9,9,842068c359debd4210d1163093ba1ecfa31e0e5bd208f9e8ccbfaca5f2e4e68b,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
69,2500000,8,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,9,9,842068c359debd4210d1163093ba1ecfa31e0e5bd208f9e8ccbfaca5f2e4e68b,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
70,2500000,9,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,10,0,72b6550fb0837802d0fc4f2512a5b6632218c7f9d74e29ce8191f362bbaf4f98,20062f58e3535ba843ec84ebbf07d2c30c0ab7a3df912752edc4e48353476d58,1,1
70,2500000,9,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,10,0,72b6550fb0837802d0fc4f2512a5b6632218c7f9d74e29ce8191f362bbaf4f98,20062f58e3535ba843ec84ebbf07d2c30c0ab7a3df912752edc4e48353476d58,1,1
71,2600000,0,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,1,1,aa9c3cbb6602e7fb15ffbd5447aa585e80f83ed159702f9e90b744f95713449e,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
71,2600000,0,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,1,1,aa9c3cbb6602e7fb15ffbd5447aa585e80f83ed159702f9e90b744f95713449e,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
72,2600000,1,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,2,2,fe595472518e95eaf1d445fc0df3552fdc2bc06726dd0301878acc9b9d856691,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
72,2600000,1,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,2,2,fe595472518e95eaf1d445fc0df3552fdc2bc06726dd0301878acc9b9d856691,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
73,2600000,2,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,3,3,519a62a4c0a3596af4f52775a932e85d36009884b8a236b1481b8f6796ba6a0a,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
73,2600000,2,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,3,3,519a62a4c0a3596af4f52775a932e85d36009884b8a236b1481b8f6796ba6a0a,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
74,2600000,3,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,4,4,bb70bcb873d56ed5d2185f736bf7f4aa3874b25e258f1b605376d9c24d27eb09,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
74,2600000,3,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,4,4,bb70bcb873d56ed5d2185f736bf7f4aa3874b25e258f1b605376d9c24d27eb09,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
75,2600000,4,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,5,5,b63d636eb2bab9122de4befb0c73e05e925caf0cf243ff78b3c1a71dae1bf166,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
75,2600000,4,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,5,5,b63d636eb2bab9122de4befb0c73e05e925caf0cf243ff78b3c1a71dae1bf166,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
76,2600000,5,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,6,6,c1b3d75884cd2e06ff7815c3782843258de2ca2eb828ca850d1ae5b72c86da1d,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
76,2600000,5,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,6,6,c1b3d75884cd2e06ff7815c3782843258de2ca2eb828ca850d1ae5b72c86da1d,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
77,2600000,6,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,7,7,24191dc05ed6f979f3ba2bdec6137e163b80c42145694cf589f452b33ceefc55,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
77,2600000,6,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,7,7,24191dc05ed6f979f3ba2bdec6137e163b80c42145694cf589f452b33ceefc55,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
78,2600000,7,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,8,8,3f17c71b617b4955719ec58eb8fdbb19146258ca07f7e6e1ad5a9b464ffc5d0d,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
78,2600000,7,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,8,8,3f17c71b617b4955719ec58eb8fdbb19146258ca07f7e6e1ad5a9b464ffc5d0d,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
79,2600000,8,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,9,9,842068c359debd4210d1163093ba1ecfa31e0e5bd208f9e8ccbfaca5f2e4e68b,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
79,2600000,8,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,9,9,842068c359debd4210d1163093ba1ecfa31e0e5bd208f9e8ccbfaca5f2e4e68b,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
80,2600000,9,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,10,0,72b6550fb0837802d0fc4f2512a5b6632218c7f9d74e29ce8191f362bbaf4f98,7e65589d0b8cd0bc474a08b1a385ec83f962e739ae714885e13423d3e8bb654d,1,1
80,2600000,9,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,10,7,1,2,0,10,0,72b6550fb0837802d0fc4f2512a5b6632218c7f9d74e29ce8191f362bbaf4f98,7e65589d0b8cd0bc474a08b1a385ec83f962e739ae714885e13423d3e8bb654d,1,1
81,2500000,0,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,1,1,4192c4bf4f6ec60921357d94d57a22e1f2ba3d586057bd1738c7e831e03db20e,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
81,2500000,0,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,1,1,4192c4bf4f6ec60921357d94d57a22e1f2ba3d586057bd1738c7e831e03db20e,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
82,2500000,1,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,2,2,7229699d362fb4ead5896b92111f34a94810dfa49553b1638aa8f1f30357a72b,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
82,2500000,1,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,2,2,7229699d362fb4ead5896b92111f34a94810dfa49553b1638aa8f1f30357a72b,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
83,2500000,2,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,3,3,f8c33ff181d216289b5ef07e01e40fcd8d048529f1656eb449845b674e9c7034,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
83,2500000,2,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,3,3,f8c33ff181d216289b5ef07e01e40fcd8d048529f1656eb449845b674e9c7034,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
84,2500000,3,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,4,4,4afa62fe3225ee3151ac21121624b480f3bbfc0ff620e6f12c190775fe66d860,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
84,2500000,3,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,4,4,4afa62fe3225ee3151ac21121624b480f3bbfc0ff620e6f12c190775fe66d860,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
85,2500000,4,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,5,5,4cdafbdcef131ff1e9b87c1531d80013bdf905c860e5461a97db506b4be4f045,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
85,2500000,4,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,5,5,4cdafbdcef131ff1e9b87c1531d80013bdf905c860e5461a97db506b4be4f045,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
86,2500000,5,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,6,6,1f6ca8c64838a48ce3949bd4fe72642bfd0863d316ae747bd165819ccff2537c,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
86,2500000,5,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,6,6,1f6ca8c64838a48ce3949bd4fe72642bfd0863d316ae747bd165819ccff2537c,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
87,2500000,6,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,7,7,1c9ee014af0364782ab36cf103c602fe85e4da34daf76755539380c910500b9a,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
87,2500000,6,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,7,7,1c9ee014af0364782ab36cf103c602fe85e4da34daf76755539380c910500b9a,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
88,2500000,7,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,8,8,f936fef208ad1afb11faf103d55f18f1596e046c3107a1cd60bea28411a10112,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
88,2500000,7,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,8,8,f936fef208ad1afb11faf103d55f18f1596e046c3107a1cd60bea28411a10112,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
89,2500000,8,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,9,9,170af0e957a6498e75925eba947df39967a3aee9653d4cf361034eb72762fd08,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
89,2500000,8,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,9,9,170af0e957a6498e75925eba947df39967a3aee9653d4cf361034eb72762fd08,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
90,2500000,9,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,10,0,a4e0060c7c4f8ba80a45c73e1f9de6b56a43c494a91366048bdb5d50d0dd90bc,00e0c2192b61003e0e9220eb7766562f5f0046c53b1e5e2d55db5a9a934d04b6,1,1
90,2500000,9,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,10,0,a4e0060c7c4f8ba80a45c73e1f9de6b56a43c494a91366048bdb5d50d0dd90bc,00e0c2192b61003e0e9220eb7766562f5f0046c53b1e5e2d55db5a9a934d04b6,1,1
91,2600000,0,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,1,1,4192c4bf4f6ec60921357d94d57a22e1f2ba3d586057bd1738c7e831e03db20e,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
91,2600000,0,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,1,1,4192c4bf4f6ec60921357d94d57a22e1f2ba3d586057bd1738c7e831e03db20e,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
92,2600000,1,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,2,2,7229699d362fb4ead5896b92111f34a94810dfa49553b1638aa8f1f30357a72b,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
92,2600000,1,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,2,2,7229699d362fb4ead5896b92111f34a94810dfa49553b1638aa8f1f30357a72b,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
93,2600000,2,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,3,3,f8c33ff181d216289b5ef07e01e40fcd8d048529f1656eb449845b674e9c7034,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
93,2600000,2,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,3,3,f8c33ff181d216289b5ef07e01e40fcd8d048529f1656eb449845b674e9c7034,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
94,2600000,3,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,4,4,4afa62fe3225ee3151ac21121624b480f3bbfc0ff620e6f12c190775fe66d860,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
94,2600000,3,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,11,8,1,2,0,4,4,4afa62fe3225ee3151ac21121624b480f3bbfc0ff620e6f12c190775fe66d860,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
