case_id,root,phase,family,mechanics,states,measures,drive,modulation,fires,resistance_events,coupling_events,qlp,crossings,proposals,deallocations,physical_work,final_tick,trace_hash,body_hash,live_hash,quiescent,replay_equal,mechanics_equal,predicate_pass,case_pass
30,5500000,2,recurrent_stability,reference,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,23,5122c756cf5e1be73198b770234bcb1ba21b5aecb36f002b478e847b3e30375f,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,38329cacc97c10c1f3955412b9c92abf7d933ea7dd69d033a988bd0c74ac4acb,true,true,true,false,false
30,5500000,2,recurrent_stability,production,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,23,5122c756cf5e1be73198b770234bcb1ba21b5aecb36f002b478e847b3e30375f,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,216bf01bf0f624288c39b6214eb464372e531aad4e7ef16e99261203122a0ac1,true,true,true,false,false
31,5500000,3,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,3,34cb71b0480bee84c832831c8db13b61853852bb35597ab50e7068cc98c452cc,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,ac80deadca24ae301b95dddeaf22518fc5c9a4d34c54ffd09ecd55a2e31b20d5,true,true,true,true,true
31,5500000,3,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,3,34cb71b0480bee84c832831c8db13b61853852bb35597ab50e7068cc98c452cc,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,ac80deadca24ae301b95dddeaf22518fc5c9a4d34c54ffd09ecd55a2e31b20d5,true,true,true,true,true
32,5500000,3,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,10,6bfdb9963f1feeae897698cf2639fbeeeb39793e85901de8372d0ddc5b14c974,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,813c42d68465448411280435f1083f060f79028109231642ff81ff9c84cbcf50,true,true,true,true,true
32,5500000,3,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,10,6bfdb9963f1feeae897698cf2639fbeeeb39793e85901de8372d0ddc5b14c974,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,0a1c6aa15847792bff303625f2868bba2157d665274e1e4beff84306fc403f33,true,true,true,true,true
33,5500000,3,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,3,bae90715142e2980323248aae52c0485fabc45a3181840c7007a08f74f38ee19,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,5086770fe3aecbc4dc9f909248ba19ba1fe957b1b6aff6f47227d460a40907ee,true,true,true,true,true
33,5500000,3,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,3,bae90715142e2980323248aae52c0485fabc45a3181840c7007a08f74f38ee19,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,5086770fe3aecbc4dc9f909248ba19ba1fe957b1b6aff6f47227d460a40907ee,true,true,true,true,true
34,5500000,3,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1029,e4ba7cc7c809b1c74961c995e25d11201698c6ea6c2f921855d9d6bde551838d,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,74a3cb6e0d6262f278ef419a327d71e64593c16dfe85d9e4b9e4af46edd21501,true,true,true,true,true
34,5500000,3,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1029,e4ba7cc7c809b1c74961c995e25d11201698c6ea6c2f921855d9d6bde551838d,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,17e5bd3989c25613bbad68489c7369ba1ef21de6b4fc97b5ff87cedc0eb9a6d3,true,true,true,true,true
35,5500000,3,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,25,24e8a91f052871514e60016b8de655bf16682e850e24b427c319318afcf85fae,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,398603dc03060e5b0b1c0922fd6ed80e52e1ced605a8ab8789c05203e1d6b84c,true,true,true,true,true
35,5500000,3,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,25,24e8a91f052871514e60016b8de655bf16682e850e24b427c319318afcf85fae,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,8d8d8a9a7b70bc8096a059789ae797b2c49ab50089e541be4d440ea08bfddf80,true,true,true,true,true
36,5500000,3,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2051,3187b88a670650c28a6c15e485b1fc1b5ae2b8cb5be46bd04dd5f71d003f11c7,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,15d47599e374ea58e2dd65066b624bcf3ee1a3d8214a62c0656bb1263d73b24d,true,true,true,true,true
36,5500000,3,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2051,3187b88a670650c28a6c15e485b1fc1b5ae2b8cb5be46bd04dd5f71d003f11c7,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,15d47599e374ea58e2dd65066b624bcf3ee1a3d8214a62c0656bb1263d73b24d,true,true,true,true,true
37,5500000,3,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10003,315f55023e3f55f1a7c5f326eda7cd8fea9240733040b307c74d613de51218c6,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,088dbf5a1944cfbc365d2b9110b3d1e15cef99242295a7bb764cd58a418ee1a0,true,true,true,true,true
37,5500000,3,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10003,315f55023e3f55f1a7c5f326eda7cd8fea9240733040b307c74d613de51218c6,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,da10bcd9cc6da8826889d34579101281f1503c9056d66dc7f23dab41a5bfcbc8,true,true,true,true,true
38,5500000,3,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,43,dfb4337a43ed423abeb868841556842c49569d6d766611bc9191312c5980222c,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,a1e41e738c2df37a90baa541d352d231d82a5b6b8384eb880561a5420ad0fe09,true,true,true,true,true
38,5500000,3,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,43,dfb4337a43ed423abeb868841556842c49569d6d766611bc9191312c5980222c,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,f039b678352906eb3bd1ce1f47ebbe8597fac320d6727dde14078ae18d945fb6,true,true,true,true,true
39,5500000,3,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,3,a4020e9722f1e6c211eb6e712e4022f6360df5663b0591100f84bcc3867e566e,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,a6aeb70dd787fa9e7b47c105760f299893466fd484457e9e308fc6016cbc7663,true,true,true,true,true
39,5500000,3,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,3,a4020e9722f1e6c211eb6e712e4022f6360df5663b0591100f84bcc3867e566e,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,a6aeb70dd787fa9e7b47c105760f299893466fd484457e9e308fc6016cbc7663,true,true,true,true,true
40,5500000,3,recurrent_stability,reference,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,24,fac0610dfcadfec6978c06f0959d89a9e3e23707f65f63fea73917c730900e18,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,49372136a2215a28e53a441831fa062738b75c0ed9c4322a8c376ddffeb93778,true,true,true,false,false
40,5500000,3,recurrent_stability,production,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,24,fac0610dfcadfec6978c06f0959d89a9e3e23707f65f63fea73917c730900e18,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,97bc7a4812f1bb006e4a618ce6ef1ef3ab48f1da2d66fd35f555b89531957d75,true,true,true,false,false
41,5500000,4,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,4,51da61b1aa72c67ae8172f023fb50ff52974c2e97013f9a5debf10b7eba690ef,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,ad2c638bc88437e1875eabe8eddd8b3bd5ccd08204b5944d07ec2b198209d8f4,true,true,true,true,true
41,5500000,4,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,4,51da61b1aa72c67ae8172f023fb50ff52974c2e97013f9a5debf10b7eba690ef,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,ad2c638bc88437e1875eabe8eddd8b3bd5ccd08204b5944d07ec2b198209d8f4,true,true,true,true,true
42,5500000,4,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,11,0d675e8ba60e4cc96c4cac89168d2fdb349e147e08690585155ae0ddabae6c2d,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,d6646fb9b60a12c655a31bd5ab4d1bcdd4887dc1b00468a9182719502efb669c,true,true,true,true,true
42,5500000,4,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,11,0d675e8ba60e4cc96c4cac89168d2fdb349e147e08690585155ae0ddabae6c2d,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,6a4c65031328f485ad3a210010756a9b0f7b8058baa76d636c67f5ebc9e8bc9b,true,true,true,true,true
43,5500000,4,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,4,3d3405a6164c276ec6fe05f2eb2d11efb23e52f538579df5d4a1acade7ca08a8,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,3a77cac86d9abf7fb4e160afb663adb1ba4e54b4f7a9ff486ecbea9bdcee0ab4,true,true,true,true,true
43,5500000,4,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,4,3d3405a6164c276ec6fe05f2eb2d11efb23e52f538579df5d4a1acade7ca08a8,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,3a77cac86d9abf7fb4e160afb663adb1ba4e54b4f7a9ff486ecbea9bdcee0ab4,true,true,true,true,true
44,5500000,4,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1030,f46b9ed76d55729e3eb03373ccdb6a37df8529e664e09e5e1f25ebc459443c84,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,022fb4514cf2af60750f4008ec891c1ee6758c498cb1ac141a4a070aead6127d,true,true,true,true,true
44,5500000,4,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1030,f46b9ed76d55729e3eb03373ccdb6a37df8529e664e09e5e1f25ebc459443c84,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,27671ad951a76c9bc5893adc2c6d329a7512f46f42ac089116684c0bb822ef00,true,true,true,true,true
45,5500000,4,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,26,13896c8bab1d35d7d74d0881e8580ac88c955508794be6279aebbfa7b3ef93ae,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,bb2aa2a99d82a99161220ee8a3a888c6e493c8a1c814a1fec2abef54a3cb664d,true,true,true,true,true
45,5500000,4,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,26,13896c8bab1d35d7d74d0881e8580ac88c955508794be6279aebbfa7b3ef93ae,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,65d434802abe5a5420ff63cbb88a9352df245f5e63641ca461f5e8d892ac06cc,true,true,true,true,true
46,5500000,4,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2052,f33630cd1a4f604cedd55f6c8af7bed5d66536339a982f70ff262dfd1965aa62,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,54c68a4cbe8a22de8620966ad978cb9323a68b1e9f38810a23b86601bcb6ed32,true,true,true,true,true
46,5500000,4,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2052,f33630cd1a4f604cedd55f6c8af7bed5d66536339a982f70ff262dfd1965aa62,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,54c68a4cbe8a22de8620966ad978cb9323a68b1e9f38810a23b86601bcb6ed32,true,true,true,true,true
47,5500000,4,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10004,11bbbc0b2f6b82742c214b364f7f97acb288a069e19e6ed62db301d9d0b17468,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,4212119cb6462b2b51764e10c005014959dad92816d162db04e5e170cb595c5a,true,true,true,true,true
47,5500000,4,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10004,11bbbc0b2f6b82742c214b364f7f97acb288a069e19e6ed62db301d9d0b17468,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,2a6345f96d328dd526b59b610ffa747e6d439a142bfef199bba8ca9724c2da48,true,true,true,true,true
48,5500000,4,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,44,2e976d4328469fb8559f7a666af46606da06abdcdad966e6601261d570495a4d,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,7e15f418f928243a2dc2ce22be3f93591966b315d4c6a505612b0a4d5eaa1b27,true,true,true,true,true
48,5500000,4,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,44,2e976d4328469fb8559f7a666af46606da06abdcdad966e6601261d570495a4d,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,e0f8ec76ab86f7d6aaf5154c8664757399b6dbcc03538c0bf468b34ac65d5b8b,true,true,true,true,true
49,5500000,4,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,4,7921d31e5f3e158049af0500d2fa8f56c53ebe4f482472ebe872b86a8706edfc,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,1dd0ed37a239a9d5eb0241825f09ab8b7cad299d972f5a1209da9099789e21db,true,true,true,true,true
49,5500000,4,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,4,7921d31e5f3e158049af0500d2fa8f56c53ebe4f482472ebe872b86a8706edfc,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,1dd0ed37a239a9d5eb0241825f09ab8b7cad299d972f5a1209da9099789e21db,true,true,true,true,true
50,5500000,4,recurrent_stability,reference,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,25,3c530e19ce38c678450f3a5c7ead9a2065826906076065c32d2be6f18661aac3,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,44b6d3454b9be8f2edb60e9907d793f0d9ce600f60d0758d500ca7e5e43a53ba,true,true,true,false,false
50,5500000,4,recurrent_stability,production,1/4/1/3774873600/3774873600;1/4/-1/4026531840/4026531840;1/1/1/4026531840/0;0/0/1/0/0;1/100003/1/3110400000/3774873600;1/100003/1/3317760000/4026531840;1/100003/1/3774873600/3774873600;1/100003/1/4026531840/4026531840,1|0|0,97,3,51,8,0,0,0,108,0,219,25,3c530e19ce38c678450f3a5c7ead9a2065826906076065c32d2be6f18661aac3,6ee1dd5876d3288c9dbbbf1c295fec1fc186f6248e87f0444fd31947755f1283,6efc8b0e7a78db24b06c61198be05e5be9e477ebcfc401771090126cf9d5e5a1,true,true,true,false,false
51,5500000,5,no_consequence,reference,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,5,ebcbb4ac2a620915e246254e917cf82b0cd314e5c89f7d5de3f62b7d5579eb9d,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,b0b16226adedc2e37b2214dfaa46894002a1fec0f283720f96663f44fde72746,true,true,true,true,true
51,5500000,5,no_consequence,production,1/100000/1/4294967296/0,0,2,0,1,0,0,0,0,0,0,2,5,ebcbb4ac2a620915e246254e917cf82b0cd314e5c89f7d5de3f62b7d5579eb9d,983a86ff6942e9c7d1d547f42d1b622b737b493631b390da4966cfbec9f42d0c,b0b16226adedc2e37b2214dfaa46894002a1fec0f283720f96663f44fde72746,true,true,true,true,true
52,5500000,5,repeated_use_only,reference,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,12,3a0059ab60bfd2b1f8cf33e6fd6ec8b12c66b8620c4485224794fe9e2011a809,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,810faa8ee5c743d98957b74a91e1f31e7284244976a3719b2f16c5c609e3d5b3,true,true,true,true,true
52,5500000,5,repeated_use_only,production,1/100000/1/27713226736/0,0,16,0,8,0,0,0,0,0,0,16,12,3a0059ab60bfd2b1f8cf33e6fd6ec8b12c66b8620c4485224794fe9e2011a809,720c6a575cde576cd6ea763a78f31512328692b6523fa9e196dfd1a8f0e81ec6,4f8b18b79cbde1da23f9193f93546016f3309632e25d92255115a215193b60e9,true,true,true,true,true
53,5500000,5,prompt_consequence,reference,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,5,0fa2b5bb4f979096fd93b98550c20d0d3ce6af3578c1df1ed7945d926a21549c,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,08c2a4747faf8eebff4c0f0ee8c6ea83d335351216e06115c2331ad3aa6c9cb9,true,true,true,true,true
53,5500000,5,prompt_consequence,production,1/100003/2/4294967296/4294967296,4294967296,3,1,2,1,1,0,0,0,0,5,5,0fa2b5bb4f979096fd93b98550c20d0d3ce6af3578c1df1ed7945d926a21549c,0e35cd260bb3a0e50547bc50f1e16ff26cfc5de6079cdb429971444a238bfc56,08c2a4747faf8eebff4c0f0ee8c6ea83d335351216e06115c2331ad3aa6c9cb9,true,true,true,true,true
54,5500000,5,wrong_and_late,reference,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1031,1492f24703d3818a214ef5fe604966ab5299c6c44e48c22757bb8c28ab272004,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,595c603a609a7ea17d02f73dc5ed433b33b2c3d4308063e961be85e943b21206,true,true,true,true,true
54,5500000,5,wrong_and_late,production,1/99898/1/0/0;1/99898/1/0/0,0|0,6,2,4,0,0,0,0,0,0,8,1031,1492f24703d3818a214ef5fe604966ab5299c6c44e48c22757bb8c28ab272004,bc99d5da47f8386745bd1318b30c357f05d9d8ff1cfcfc9997faa50e7e768dca,ea16b17bd19bbc6257b9061469a317d74f988769849426828a71c40490f63671,true,true,true,true,true
55,5500000,5,graded_magnitude,reference,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,27,380f74756ffccaa9aec4e5fa584ba50a44db602f9a7a977d171b9ab7b02ee95e,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,68c5e4037c5a052b404671140a183732b315817db7aec2c2af88b36b0cd1b2f5,true,true,true,true,true
55,5500000,5,graded_magnitude,production,1/100000/1/1038312161/1979772000;1/100001/2/1038312161/4294967296;1/100001/3/12096372736/12096372736,1979772000|4294967296|12096372736,13,3,8,3,2,0,0,0,0,19,27,380f74756ffccaa9aec4e5fa584ba50a44db602f9a7a977d171b9ab7b02ee95e,87619ad7609ee9f21e081d9f4bbe02afbfea6a1ff78298a1d3e798b453f9e444,3b32a2423fcd0a4fccaae54f81f0c4632251f66c743466d8f0d995292fd8e075,true,true,true,true,true
56,5500000,5,repeated_supported,reference,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2053,5a46506b5b7aa79ca2876c101708518de0feecdff48a6c975e2b90fae289fa76,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,d07fc2554eade7d2f3661ca3c929825e84e7982f80cc4ac42373e05ab8d6e833,true,true,true,true,true
56,5500000,5,repeated_supported,production,1/99805/4/4294967296/12884901888,2|3|4,9,3,6,3,3,0,0,0,0,15,2053,5a46506b5b7aa79ca2876c101708518de0feecdff48a6c975e2b90fae289fa76,a82634eb554ea82e60330c929f489befa8b8188d5abb48fd483e748bac7b131b,d07fc2554eade7d2f3661ca3c929825e84e7982f80cc4ac42373e05ab8d6e833,true,true,true,true,true
57,5500000,5,threshold_family,reference,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10005,37489d2e5b13d416d491b76beee6d113fab37967c6225c35f104b5f41fb4207c,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,236e597806bcda81f1a55fd94da949ceccc9056a91bd82444812ebdd31460e34,true,true,true,true,true
57,5500000,5,threshold_family,production,1/99000/1/0/0;1/99106/2/0/4294967296;1/99410/3/0/8589934592;1/99805/1/4294967296/0;1/99805/1/4294967296/0,1|1|1|1,22,3,15,3,3,0,3,0,0,28,10005,37489d2e5b13d416d491b76beee6d113fab37967c6225c35f104b5f41fb4207c,235c98574f3fb0b6d7cbc6f4c439f4d5894f11a62d8af74b205cffb752078522,399c311bb514db0c697be4e86c7447b0abdc9cf156e6091ac7136ee1d5bc26d4,true,true,true,true,true
58,5500000,5,equal_persistence_efficacy,reference,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,45,6089ac3e35201aa3a5b681af9b7abaa333708253d525f5de86748d299fe870c4,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,bb07e471f240a929bb8d60f43c1c8138baf77703aa322a2a11d0a37164402cb8,true,true,true,true,true
58,5500000,5,equal_persistence_efficacy,production,1/1/1/346608838/0;1/1/2/346608838/0;0/0/1/0/0;0/0/2/0/0,0|1,4,0,3,0,0,0,0,0,0,10,45,6089ac3e35201aa3a5b681af9b7abaa333708253d525f5de86748d299fe870c4,e75c75621873ca62c710445c28559e573655b107b5d6f2bac719c3aa032a72fa,359210f2330ace87ae6c400ea0d6ccea8c2d6e2b50b82864eba6a5507e9c7963,true,true,true,true,true
59,5500000,5,fanout_locality,reference,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,5,8c56c3f20081d29cc63945238b67c0a14541125a970920c55d11f6de5b302a35,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,a31cdb986132d02bfcaeeb456bf7667cab7a876a8d462f203ce9f2bd735fa89a,true,true,true,true,true
59,5500000,5,fanout_locality,production,1/100003/2/4294967296/4294967296;1/100003/2/4294967296/4294967296;1/100000/1/0/0,4294967296|4294967296|0,4,1,2,2,2,0,0,0,0,7,5,8c56c3f20081d29cc63945238b67c0a14541125a970920c55d11f6de5b302a35,9e9e3f7b9e79e3208cdf5552ffe9d794bce014922b2a31f01bc0791a0a79b41a,a31cdb986132d02bfcaeeb456bf7667cab7a876a8d462f203ce9f2bd735fa89a,true,true,true,true,true
