case_id,root,initial_phase,world,mechanics,participation,support,triggers,predicate_pass,qlp_events,source_fires,physical_work,drive_deliveries,modulatory_deliveries,local_updates,qlp_work,final_tick,pressure_phase,trace_hash,body_hash,live,quiescent
48,2500000,7,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1031,1,efb9282cbf640b0ef72d5d7932bba2e40759465e75c2032ea12ef6145f1ebd99,262602df064fd3c14d4b2e050c2acad52cd292f7f96cfa2493f1d09e8024eb2a,1,1
49,2500000,8,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1032,2,e18b6376e8fe0eb84e681f2010cb995a65d4d9932f9be981ad6b0112041bc163,262602df064fd3c14d4b2e050c2acad52cd292f7f96cfa2493f1d09e8024eb2a,1,1
49,2500000,8,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1032,2,e18b6376e8fe0eb84e681f2010cb995a65d4d9932f9be981ad6b0112041bc163,262602df064fd3c14d4b2e050c2acad52cd292f7f96cfa2493f1d09e8024eb2a,1,1
50,2500000,9,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1033,3,c516f296f8fd55a6d3f35b79e3a1c5769e2e772746956b1a62460fd7507d7f1c,262602df064fd3c14d4b2e050c2acad52cd292f7f96cfa2493f1d09e8024eb2a,1,1
50,2500000,9,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1033,3,c516f296f8fd55a6d3f35b79e3a1c5769e2e772746956b1a62460fd7507d7f1c,262602df064fd3c14d4b2e050c2acad52cd292f7f96cfa2493f1d09e8024eb2a,1,1
51,2600000,0,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1024,4,5b1777986c3aa5f5b3733f524a05ea1a9c768b89c7790cc4dcfa665c98de2d5e,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
51,2600000,0,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1024,4,5b1777986c3aa5f5b3733f524a05ea1a9c768b89c7790cc4dcfa665c98de2d5e,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
52,2600000,1,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1025,5,d04899f6a2fc01a2bf95c96fdbdb85e91510deff1d77e129968002a9ef9b2109,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
52,2600000,1,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1025,5,d04899f6a2fc01a2bf95c96fdbdb85e91510deff1d77e129968002a9ef9b2109,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
53,2600000,2,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1026,6,4e1150ee7911730ef5eb0e219b8d233ee098992a00923032e95e1c469950100c,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
53,2600000,2,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1026,6,4e1150ee7911730ef5eb0e219b8d233ee098992a00923032e95e1c469950100c,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
54,2600000,3,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1027,7,fbe2407943956212a213bbf730d0dfcafc148c29edf57a98724c8e7d8da14fe6,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
54,2600000,3,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1027,7,fbe2407943956212a213bbf730d0dfcafc148c29edf57a98724c8e7d8da14fe6,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
55,2600000,4,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1028,8,aa9b59633266dd8bdff4ecf84838fe88eee20ea843980e599dd5ac90f04b8503,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
55,2600000,4,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1028,8,aa9b59633266dd8bdff4ecf84838fe88eee20ea843980e599dd5ac90f04b8503,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
56,2600000,5,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1029,9,b76a2c80a77d30450070d571f07a3ac9bcbec43041f83ee1695a889d7acc3950,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
56,2600000,5,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1029,9,b76a2c80a77d30450070d571f07a3ac9bcbec43041f83ee1695a889d7acc3950,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
57,2600000,6,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1030,0,f15669fda704f4299e3d84ff0eb70e54fa6b23397ff51883c940fcfd2db47969,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
57,2600000,6,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1030,0,f15669fda704f4299e3d84ff0eb70e54fa6b23397ff51883c940fcfd2db47969,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
58,2600000,7,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1031,1,efb9282cbf640b0ef72d5d7932bba2e40759465e75c2032ea12ef6145f1ebd99,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
58,2600000,7,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1031,1,efb9282cbf640b0ef72d5d7932bba2e40759465e75c2032ea12ef6145f1ebd99,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
59,2600000,8,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1032,2,e18b6376e8fe0eb84e681f2010cb995a65d4d9932f9be981ad6b0112041bc163,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
59,2600000,8,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1032,2,e18b6376e8fe0eb84e681f2010cb995a65d4d9932f9be981ad6b0112041bc163,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
60,2600000,9,expired_participation,reference,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1033,3,c516f296f8fd55a6d3f35b79e3a1c5769e2e772746956b1a62460fd7507d7f1c,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
60,2600000,9,expired_participation,production,0|0,0|0,qualified,1,0,4,6,5,1,0,0,1033,3,c516f296f8fd55a6d3f35b79e3a1c5769e2e772746956b1a62460fd7507d7f1c,b2cc1e8a25668368028a01072b09dc910fb1d159cda1c6f15a7b12c027644fac,1,1
61,2500000,0,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,1,1,4556244198a789692278ba1d7cee2703817e0e995408b729a119a9c6d142552a,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
61,2500000,0,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,1,1,4556244198a789692278ba1d7cee2703817e0e995408b729a119a9c6d142552a,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
62,2500000,1,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,2,2,2cec3d12ce319ce5c97a6cb92226ddf4beb142fc7dc7ed6f100079d99541411d,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
62,2500000,1,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,2,2,2cec3d12ce319ce5c97a6cb92226ddf4beb142fc7dc7ed6f100079d99541411d,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
63,2500000,2,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,3,3,ed9b407d6fbbfd9d6676cc9505950c4af14882643388ee3c1d30cf5ec6da24c8,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
63,2500000,2,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,3,3,ed9b407d6fbbfd9d6676cc9505950c4af14882643388ee3c1d30cf5ec6da24c8,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
64,2500000,3,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,4,4,18bda16f62c7d580080d98bcccfbd17b3a41a4541911eea1152cde2e807c4854,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
64,2500000,3,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,4,4,18bda16f62c7d580080d98bcccfbd17b3a41a4541911eea1152cde2e807c4854,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
65,2500000,4,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,5,5,1255abee8c31cf2ff797cf83e183a6c7c386b83461c3ffae9131893a462b66a6,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
65,2500000,4,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,5,5,1255abee8c31cf2ff797cf83e183a6c7c386b83461c3ffae9131893a462b66a6,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
66,2500000,5,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,6,6,7a7bff62ae53aa18d133763985914471e1ac7246e62bb1f33a027b242178da2e,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
66,2500000,5,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,6,6,7a7bff62ae53aa18d133763985914471e1ac7246e62bb1f33a027b242178da2e,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
67,2500000,6,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,7,7,083c3c77ed55a8b8f297e9ab50b22ce458638d7c6c4a8abbf5b667841cca5067,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
67,2500000,6,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,7,7,083c3c77ed55a8b8f297e9ab50b22ce458638d7c6c4a8abbf5b667841cca5067,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
68,2500000,7,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,8,8,870ca750a18b5f6754681a4293c3e035eb96bf7fabf170461f861fdb5f97b680,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
68,2500000,7,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,8,8,870ca750a18b5f6754681a4293c3e035eb96bf7fabf170461f861fdb5f97b680,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
69,2500000,8,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,9,9,c05449ee6eeb0c67516c8518ac0f5fa1851f7c0a9001901497e7d273615b7a17,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
69,2500000,8,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,9,9,c05449ee6eeb0c67516c8518ac0f5fa1851f7c0a9001901497e7d273615b7a17,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
70,2500000,9,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,10,0,eb5261eb5294880582598d22a730ab57fecb25d16790ba66bd31895a5f485471,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
70,2500000,9,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,10,0,eb5261eb5294880582598d22a730ab57fecb25d16790ba66bd31895a5f485471,90af21d53309b4a4729b8bf722b6754f5be9f66d1efc603d251d1fd819c4729c,1,1
71,2600000,0,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,1,1,4556244198a789692278ba1d7cee2703817e0e995408b729a119a9c6d142552a,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
71,2600000,0,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,1,1,4556244198a789692278ba1d7cee2703817e0e995408b729a119a9c6d142552a,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
72,2600000,1,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,2,2,2cec3d12ce319ce5c97a6cb92226ddf4beb142fc7dc7ed6f100079d99541411d,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
72,2600000,1,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,2,2,2cec3d12ce319ce5c97a6cb92226ddf4beb142fc7dc7ed6f100079d99541411d,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
73,2600000,2,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,3,3,ed9b407d6fbbfd9d6676cc9505950c4af14882643388ee3c1d30cf5ec6da24c8,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
73,2600000,2,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,3,3,ed9b407d6fbbfd9d6676cc9505950c4af14882643388ee3c1d30cf5ec6da24c8,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
74,2600000,3,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,4,4,18bda16f62c7d580080d98bcccfbd17b3a41a4541911eea1152cde2e807c4854,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
74,2600000,3,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,4,4,18bda16f62c7d580080d98bcccfbd17b3a41a4541911eea1152cde2e807c4854,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
75,2600000,4,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,5,5,1255abee8c31cf2ff797cf83e183a6c7c386b83461c3ffae9131893a462b66a6,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
75,2600000,4,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,5,5,1255abee8c31cf2ff797cf83e183a6c7c386b83461c3ffae9131893a462b66a6,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
76,2600000,5,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,6,6,7a7bff62ae53aa18d133763985914471e1ac7246e62bb1f33a027b242178da2e,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
76,2600000,5,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,6,6,7a7bff62ae53aa18d133763985914471e1ac7246e62bb1f33a027b242178da2e,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
77,2600000,6,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,7,7,083c3c77ed55a8b8f297e9ab50b22ce458638d7c6c4a8abbf5b667841cca5067,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
77,2600000,6,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,7,7,083c3c77ed55a8b8f297e9ab50b22ce458638d7c6c4a8abbf5b667841cca5067,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
78,2600000,7,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,8,8,870ca750a18b5f6754681a4293c3e035eb96bf7fabf170461f861fdb5f97b680,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
78,2600000,7,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,8,8,870ca750a18b5f6754681a4293c3e035eb96bf7fabf170461f861fdb5f97b680,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
79,2600000,8,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,9,9,c05449ee6eeb0c67516c8518ac0f5fa1851f7c0a9001901497e7d273615b7a17,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
79,2600000,8,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,9,9,c05449ee6eeb0c67516c8518ac0f5fa1851f7c0a9001901497e7d273615b7a17,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
80,2600000,9,wrong_path,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,10,0,eb5261eb5294880582598d22a730ab57fecb25d16790ba66bd31895a5f485471,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
80,2600000,9,wrong_path,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,8,7,1,0,0,10,0,eb5261eb5294880582598d22a730ab57fecb25d16790ba66bd31895a5f485471,cbf5bf97e5016c86364f177d2c93278a444a5c55fdaa0f79b41511eafe42c71a,1,1
81,2500000,0,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,1,1,2e08a43745a02efb0b1ec39850a2b5175e9f60c0edfe87d69c05f37d13b9aee1,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
81,2500000,0,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,1,1,2e08a43745a02efb0b1ec39850a2b5175e9f60c0edfe87d69c05f37d13b9aee1,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
82,2500000,1,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,2,2,bc3672041699745e85c81d6e38445e21f2ae0e92599d652e061782074b2cbc30,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
82,2500000,1,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,2,2,bc3672041699745e85c81d6e38445e21f2ae0e92599d652e061782074b2cbc30,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
83,2500000,2,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,3,3,21d209734be10afe0fa55c393fc2b12d1b5911c3413564a8e2ff971ae3769c79,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
83,2500000,2,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,3,3,21d209734be10afe0fa55c393fc2b12d1b5911c3413564a8e2ff971ae3769c79,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
84,2500000,3,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,4,4,e1254030f492a1707fd1c3cb88ddf0c2f81a00ce0c712ab7dfe6dd30e4b204db,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
84,2500000,3,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,4,4,e1254030f492a1707fd1c3cb88ddf0c2f81a00ce0c712ab7dfe6dd30e4b204db,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
85,2500000,4,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,5,5,9c01098bdc707476fff49b393202994720701853761af2085dc2fb5825d72697,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
85,2500000,4,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,5,5,9c01098bdc707476fff49b393202994720701853761af2085dc2fb5825d72697,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
86,2500000,5,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,6,6,3d67ba5452c81df832c77893e9a64bcc729f3c824123b4dcba6601f22dd33d12,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
86,2500000,5,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,6,6,3d67ba5452c81df832c77893e9a64bcc729f3c824123b4dcba6601f22dd33d12,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
87,2500000,6,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,7,7,efafb7babf48856caef15925ae86e4c69d519a67bbe71c9707f5f43ee00c0b4b,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
87,2500000,6,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,7,7,efafb7babf48856caef15925ae86e4c69d519a67bbe71c9707f5f43ee00c0b4b,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
88,2500000,7,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,8,8,b2cf6e6fb4e5ffe8851870054f79147bd8d65bcf72955215707ed793f743187c,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
88,2500000,7,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,8,8,b2cf6e6fb4e5ffe8851870054f79147bd8d65bcf72955215707ed793f743187c,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
89,2500000,8,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,9,9,4f1438ecf4d45f0c87e4a18de045049d16d79907e8d424eae623a2ea1fcb2ed5,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
89,2500000,8,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,9,9,4f1438ecf4d45f0c87e4a18de045049d16d79907e8d424eae623a2ea1fcb2ed5,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
90,2500000,9,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,10,0,2c5a6f651d92e653433205383bcafb0ea631701d41cc804a9fb7c581540e9315,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
90,2500000,9,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,10,0,2c5a6f651d92e653433205383bcafb0ea631701d41cc804a9fb7c581540e9315,8e5fbd37c4fcd75edf0b2e07287c6e2ebe3c9f450baa38727b24c4f815103434,1,1
91,2600000,0,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,1,1,2e08a43745a02efb0b1ec39850a2b5175e9f60c0edfe87d69c05f37d13b9aee1,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
91,2600000,0,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,1,1,2e08a43745a02efb0b1ec39850a2b5175e9f60c0edfe87d69c05f37d13b9aee1,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
92,2600000,1,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,2,2,bc3672041699745e85c81d6e38445e21f2ae0e92599d652e061782074b2cbc30,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
92,2600000,1,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,2,2,bc3672041699745e85c81d6e38445e21f2ae0e92599d652e061782074b2cbc30,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
93,2600000,2,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,3,3,21d209734be10afe0fa55c393fc2b12d1b5911c3413564a8e2ff971ae3769c79,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
93,2600000,2,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,3,3,21d209734be10afe0fa55c393fc2b12d1b5911c3413564a8e2ff971ae3769c79,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
94,2600000,3,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,4,4,e1254030f492a1707fd1c3cb88ddf0c2f81a00ce0c712ab7dfe6dd30e4b204db,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
94,2600000,3,unrelated_activity,production,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,4,4,e1254030f492a1707fd1c3cb88ddf0c2f81a00ce0c712ab7dfe6dd30e4b204db,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
95,2600000,4,unrelated_activity,reference,4026531840|0|4026531840,0|0|0,qualified,1,0,5,9,8,1,0,0,5,5,9c01098bdc707476fff49b393202994720701853761af2085dc2fb5825d72697,749eccc1c0ebabfacd492992cfb02edb9fd7fb96cc78c8258f63fd5a9bef8963,1,1
