row_id,stage,family,spec_fingerprint,b_effect,e_effect,prediction_diff,b_false_conjunction,e_false_conjunction,b_row_pass,e_row_pass,b_work,e_work,b_persistent_bytes,e_persistent_bytes,b_quiescent,e_quiescent
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d2-tr0-a2,gate,timing_transfer,14235750468864134232,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d3-tr0-a2,gate,timing_transfer,11457642319634108796,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d4-tr0-a2,gate,timing_transfer,5847261849943170412,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d5-tr0-a2,gate,timing_transfer,2364856225811001160,1,0,true,false,false,true,true,104,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d-1-tr2-a2,gate,timing_transfer,13920529422651693484,1,1,false,false,false,true,true,106,79,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d0-tr2-a2,gate,timing_transfer,6575823442566079460,1,1,false,false,false,true,true,104,78,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d1-tr2-a2,gate,timing_transfer,13277088356223256120,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d2-tr2-a2,gate,timing_transfer,11252677525249325344,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d3-tr2-a2,gate,timing_transfer,15084473586301526772,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d4-tr2-a2,gate,timing_transfer,5626602340043560580,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d5-tr2-a2,gate,timing_transfer,15424040829806607728,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d-1-tr4-a2,gate,timing_transfer,8857192253284363288,1,1,false,false,false,true,true,106,79,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d0-tr4-a2,gate,timing_transfer,11216310808748524412,1,1,false,false,false,true,true,104,78,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d1-tr4-a2,gate,timing_transfer,6540845867574013832,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d2-tr4-a2,gate,timing_transfer,2166538968769305704,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d3-tr4-a2,gate,timing_transfer,1212825298860456036,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d4-tr4-a2,gate,timing_transfer,15980602312562459404,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c2-l0-d5-tr4-a2,gate,timing_transfer,3658088875275158928,1,0,true,false,false,true,true,103,66,272,272,true,true
coverage-correction-v2-contemporary-reversal-s1307-m0-r0-t2-c2-l0-d0-tr0-a2,gate,shared_control,13288969769649981860,2,4,true,false,false,false,false,584,853,912,848,true,true
coverage-correction-v2-burst-4-s1307-m0-r0-t2-c2-l4-d1-tr0-a2,gate,same_source_bursts,17972002569202344335,4,2,true,true,true,false,false,140,94,272,272,true,true
coverage-correction-v2-blocked-late-return-s1307-m0-r0-t2-c2-l4-d0-tr0-a6,gate,dense_return_topology,1707762473112773057,1,1,false,false,false,true,true,166,135,1024,1024,true,true
