row_id,candidate,stage,family,spec_fingerprint,seed,mirror,reverse_insertion,threshold,coupling,load,spacing,train_spacing,allocation,genuine,expected_effect,learning_work,execution_work,queue_work,delivered,generation_checks,temporary_peak_count,temporary_peak_bytes_lower_bound,temporary_accounting,persistent_bytes,arrow_records,live_structures,proposals,deallocations,return_updates,eligibility_writes,pressure_updates,locus_firings,effect_firings,transmissions,crossings,false_conjunction,resistance_start,resistance_end,coupling_start,coupling_end,reversal_cost,deallocation_cost,reacquisition_cost,timing_tolerance,dense_attribution_ok,recursion_depth,heldout_reuse,replay_equal,naturally_quiescent,runaway,complete_fingerprint,permanent_fingerprint,row_pass
f3-crossed-return-s101-m0-r0-t2-c1-l0-d0-tr0-a6,CJ-B,probe,dense_return_topology,3678551777543850118,101,false,false,2,1,0,0,0,6,true,true,50,16,1,5,5,2,80,LOWER_BOUND,832,7,2,0,0,0,2,2,1,1,2,1,false,3,2,1,1,0,0,0,0,true,0,false,false,true,false,8339099202608671106,15645193326509494743,true
f3-no-return-s101-m0-r0-t2-c1-l0-d0-tr0-a6,CJ-B,probe,dense_return_topology,2500687082295728112,101,false,false,2,1,0,0,0,6,true,true,50,2,1,4,4,2,80,LOWER_BOUND,832,7,2,0,0,0,2,2,1,1,2,1,false,3,2,1,1,0,0,0,0,true,0,false,false,true,false,10323246822997249689,15645193326509494743,true
f4-transfer-s101-m0-r0-t2-c1-l0-d-1-tr0-a2,CJ-B,probe,timing_transfer,17579775559408681650,101,false,false,2,1,0,-1,0,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,11856845507630366583,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d0-tr0-a2,CJ-B,probe,timing_transfer,10019309599946683571,101,false,false,2,1,0,0,0,2,true,true,0,35,1,4,4,2,80,LOWER_BOUND,272,2,1,0,0,0,2,0,1,1,2,1,false,30,30,1,1,0,0,0,1,false,0,false,false,true,false,15223647878707701430,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d1-tr0-a2,CJ-B,probe,timing_transfer,588050311234972290,101,false,false,2,1,0,1,0,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,11991638995590090731,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d2-tr0-a2,CJ-B,probe,timing_transfer,17702445837717171428,101,false,false,2,1,0,2,0,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,2605116840115425100,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d3-tr0-a2,CJ-B,probe,timing_transfer,11612887730689808802,101,false,false,2,1,0,3,0,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,13381837327572955205,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d4-tr0-a2,CJ-B,probe,timing_transfer,9021116149622482960,101,false,false,2,1,0,4,0,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,11335630380131749310,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d5-tr0-a2,CJ-B,probe,timing_transfer,16765505119175854538,101,false,false,2,1,0,5,0,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,6128023057491379783,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d-1-tr2-a2,CJ-B,probe,timing_transfer,1722601744372452006,101,false,false,2,1,0,-1,2,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,11856845507630366583,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d0-tr2-a2,CJ-B,probe,timing_transfer,545875405933018259,101,false,false,2,1,0,0,2,2,true,true,0,35,1,4,4,2,80,LOWER_BOUND,272,2,1,0,0,0,2,0,1,1,2,1,false,30,30,1,1,0,0,0,1,false,0,false,false,true,false,15223647878707701430,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d1-tr2-a2,CJ-B,probe,timing_transfer,2269972909518908926,101,false,false,2,1,0,1,2,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,11991638995590090731,3163710294032537549,true
f4-transfer-s101-m0-r0-t2-c1-l0-d2-tr2-a2,CJ-B,probe,timing_transfer,3568283777802541396,101,false,false,2,1,0,2,2,2,true,false,0,14,1,2,2,2,80,LOWER_BOUND,272,2,1,0,0,0,0,0,0,0,0,0,false,30,30,1,1,0,0,0,0,false,0,false,false,true,false,2605116840115425100,3163710294032537549,true
