row_id,candidate,stage,family,spec_fingerprint,seed,mirror,reverse_insertion,threshold,coupling,load,spacing,train_spacing,allocation,genuine,expected_effect,learning_work,execution_work,queue_work,delivered,generation_checks,temporary_peak_count,temporary_peak_bytes_lower_bound,temporary_accounting,persistent_bytes,arrow_records,live_structures,proposals,deallocations,return_updates,eligibility_writes,pressure_updates,locus_firings,effect_firings,transmissions,crossings,false_conjunction,resistance_start,resistance_end,coupling_start,coupling_end,reversal_cost,deallocation_cost,reacquisition_cost,timing_tolerance,dense_attribution_ok,recursion_depth,heldout_reuse,replay_equal,naturally_quiescent,runaway,complete_fingerprint,permanent_fingerprint,row_pass
coverage-correction-v2-blocked-late-return-s1307-m0-r0-t2-c1-l4-d0-tr0-a6,CJ-E,gate,dense_return_topology,17259639789785201491,1307,false,false,2,1,4,0,0,6,true,true,115,20,23,10,10,6,240,LOWER_BOUND,1024,7,2,0,0,0,3,2,1,1,NA,1,false,3,2,1,1,0,0,0,0,true,0,false,false,true,false,16154997373267981383,16072440959484210729,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d-1-tr0-a2,CJ-E,gate,timing_transfer,7800419536984539438,1307,false,false,2,1,4,-1,0,2,true,false,48,19,3,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,13324718155490224126,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d0-tr0-a2,CJ-E,gate,timing_transfer,3773525744315267844,1307,false,false,2,1,4,0,0,2,true,false,48,30,2,10,10,2,80,LOWER_BOUND,272,2,0,0,0,2,5,3,1,1,NA,2,false,0,0,0,0,0,0,0,1,false,0,true,false,true,false,1618122693634682054,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d1-tr0-a2,CJ-E,gate,timing_transfer,13769335003783230328,1307,false,false,2,1,4,1,0,2,true,false,48,18,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,14255868044212884998,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d2-tr0-a2,CJ-E,gate,timing_transfer,11859588164135734624,1307,false,false,2,1,4,2,0,2,true,false,48,18,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,15161675052265789796,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d3-tr0-a2,CJ-E,gate,timing_transfer,8230813900571580260,1307,false,false,2,1,4,3,0,2,true,false,48,18,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,16975021841596842398,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d4-tr0-a2,CJ-E,gate,timing_transfer,3311571486166061460,1307,false,false,2,1,4,4,0,2,true,false,48,18,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,1275834630908585648,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d5-tr0-a2,CJ-E,gate,timing_transfer,8855994393372990064,1307,false,false,2,1,4,5,0,2,true,false,48,18,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,2,4,3,1,0,NA,1,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,14638242500362970582,9466928649132163255,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d-1-tr2-a2,CJ-E,gate,timing_transfer,8719713180774322138,1307,false,false,2,1,4,-1,2,2,true,false,35,19,3,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,15127353430035889846,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d0-tr2-a2,CJ-E,gate,timing_transfer,7313535872751739484,1307,false,false,2,1,4,0,2,2,true,false,35,30,2,9,9,2,80,LOWER_BOUND,272,2,0,0,0,1,4,3,0,1,NA,1,false,0,0,0,0,0,0,0,1,false,0,true,false,true,false,9764699636791829030,3237896780919964896,true
coverage-correction-v2-timing-transfer-s1307-m0-r0-t2-c1-l4-d1-tr2-a2,CJ-E,gate,timing_transfer,8798670477281368976,1307,false,false,2,1,4,1,2,2,true,false,35,18,2,8,8,2,80,LOWER_BOUND,272,2,0,0,0,1,3,3,0,0,NA,0,false,0,0,0,0,0,0,0,0,false,0,false,false,true,false,2505241919603149666,3237896780919964896,true
